SHOPP ID,Caltrans District,County,Route,Begin Mile,End Mile,Primary Work,Planning or Post-Planning? ,Advertised Year,Project Cost ($K),SB-1 Priority,EFIS ID,EA,MPO/RTPA,Tool Section,Long- Lead?,Nickname,District Portal Link,Project Link,Organization,Street Address,Mailing Address,Phone,Email,Performance Value,Performance output,All perfromance data consistent with CTIPS?,Check  AM tool vs programming,Check AM tool vs programming units,AM tool data,AM tool unit,Project Description,County abbreviation,Latitude to use,Longitude to use,CA State Assembly District,CA State Senate District,U.S. Congressional District,Project Status,Project Location,Primary Scope
13067,5,Santa Barbara,101,R56.200,58,Roadside,Post-Planning,2019/20,5277.0, ,513000023.0,1E000,Santa Barbara (SBCAG),PPC,No,North Santa Barbara County Roadside Safety,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,25.0,Location(s),Ok,Ok,Ok,25.0,Location(s),"In and near Buellton, from 0.2 mile south of Santa Rosa Road to 0.3 mile north of North Buellton Overcrossing.  Roadside safety improvements.",SB,34.59892047,-120.1927355,26,19,24,In Design,Santa Barbara 101 - R56.200 / 58,25 Location(s)
19152,5,Santa Barbara,101,R7.300,9.2,Pavement,Post-Planning,2019/20,38960.0,Yes,517000084.0,1C823,Santa Barbara (SBCAG),PPC,No,SB 101 Rehab - Summerland (Segment 4C),https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,6.6,Lane mile(s),Ok,Ok,Ok,6.64,Lane mile(s),"In and near Summerland, from 0.2 mile north of Padaro Lane Overcrossing to 0.2 mile north of Sheffield Avenue. Rehabilitate roadway.  This is a Construction Manager/General Contractor (CMGC) project.",SB,34.41702673,-119.58545520000001,26,19,24,In Design,Santa Barbara 101 - R7.300 / 9.2,6.6 Lane mile(s)
18028,5,Santa Barbara,135,10.6,17.6,Safety Improvements,Post-Planning,2021/22,19135.0, ,517000039.0,1H960,Santa Barbara (SBCAG),PRG,No,Route 135 Signal Modifications,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,660.0,Collision(s) reduced,Ok,Ok,Ok,660.0,Collision(s) reduced,"In Santa Maria, at various locations from Union Valley Parkway to Preisker Lane.  Improve safety by modifying signals at intersections and constructing curb ramps.",SB,34.8785492,-120.43652479999999,28,19,24,In Design,Santa Barbara 135 - 10.6 / 17.6,660 Collision(s) reduced
15921,5,Santa Barbara,135,11.7,17.8,Pavement,Post-Planning,2020/21,20847.0,Yes,516000008.0,1G970,Santa Barbara (SBCAG),PRG,No,Santa Maria CAPM,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,24.5,Lane mile(s),Ok,Ok,Ok,24.49,Lane mile(s),"In and near Santa Maria, from Lakeview Road to Route 101. Upgrade Americans with Disabilities Act (ADA) curb ramps, cold plane pavement, and place Rubberized Hot Mix Asphalt (RHMA) pavement.",SB,34.8940701,-120.4364405,28,19,24,In Design,Santa Barbara 135 - 11.7 / 17.8,24.5 Lane mile(s)
18671,5,Santa Barbara,135,17.3,17.6,Safety Improvements,Post-Planning,2020/21,3782.0, ,517000184.0,1J470,Santa Barbara (SBCAG),PRG,No,Bunny Avenue and North Broadway Ped Improvements,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,5.0,Collision(s) reduced,Ok,Ok,Ok,5.0,Collision(s) reduced,"In Santa Maria, from Roemer Way to Preisker Lane; also at Bunny Avenue (PM 16.5).  Improve safety by constructing signal systems, sidewalk, and highway lighting.",SB,34.97527576,-120.4354936,28,19,24,In Design,Santa Barbara 135 - 17.3 / 17.6,5 Collision(s) reduced
19996,5,Santa Barbara,135,L8.878,11.7,Pavement,Planning,2028/29,11402.0,Yes,519000091.0,1M290,Santa Barbara (SBCAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,13.932,Lane mile(s),Ok,Ok,Ok,13.932,Lane mile(s),"The scope of this planned project is under development in Santa Barbara County on Route 135 with primary work on Pavement.  Project will address 13.9 lane miles of pavement, 3 TMS element(s), and 7 drainage system(s).",SB,34.80115783,-120.44283610000001,28,19,24,Conceptual,Santa Barbara 135 - L8.878 / 11.7,13.932 Lane mile(s)
17105,5,Santa Barbara,154,22.9,23.2,Bridge,Post-Planning,2020/21,23605.0,Yes,512000141.0,1C420,Santa Barbara (SBCAG),PPC,No,Cold Spring Bridge Maintenance Inspection Access,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),"Near Lake Cachuma, at Cold Spring Canyon Bridge No. 51-0037.  Install inspection access system below bridge and paint structure.",SB,34.52767717,-119.83663100000001,26,19,24,In Design,Santa Barbara 154 - 22.9 / 23.2,1 Bridge(s)
21707,5,Santa Barbara,154,22.9,32.84,Pavement,Planning,2028/29,9683.0,Yes,,,Santa Barbara (SBCAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,21.88,Lane mile(s),Ok,Ok,Ok,21.88,Lane mile(s),The scope of this planned project is under development in Santa Barbara County on Route 154 with primary work on Pavement.  Project will address 21.9 lane miles of pavement.,SB,34.52767717,-119.83663100000001,26,19,24,Conceptual,Santa Barbara 154 - 22.9 / 32.84,21.88 Lane mile(s)
21153,5,Santa Barbara,154,24,29.2,Safety Improvements,Post-Planning,2021/22,5461.0, ,519000130.0,1M370,Santa Barbara (SBCAG),PRG,No,San Marcos Pass HFST,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,151.0,Collision(s) reduced,Ok,Ok,Ok,151.0,Collision(s) reduced,"Near the city of Santa Barbara, from east of East Camino Cielo to east of San Antonio Creek Road at various locations. Place High Friction Surface Treatment (HFST) and construct centerline rumble strip.",SB,34.51500284,-119.8266024,26,19,24,In Design,Santa Barbara 154 - 24 / 29.2,151 Collision(s) reduced
22195,5,Santa Barbara,154,24.5,R31.500,Major Damage - Emergency Opening,Post-Planning,2019/20,1830.0, ,520000037.0,1M610,Santa Barbara (SBCAG),PRG,No,Cave Fire Restoration,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,1.0,Location(s),Ok,Ok,Ok,1.0,Location(s),"Near Santa Barbara, from East Camino Cielo to Route 192.  Repair fire damaged guardrail, drainage systems, rock fall barriers, and signs.  Install erosion control measures.",SB,34.50924539,-119.8222838,26,19,24,In Design,Santa Barbara 154 - 24.5 / R31.500,1 Location(s)
19153,5,Santa Barbara,154,R0.000,32.8,Drainage,Post-Planning,2023/24,17407.0,Yes,518000216.0,1K520,Santa Barbara (SBCAG),PRG,No,Hwy 154 Drainage Improvements,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,12.0,Culvert(s) (ea),Ok,Ok,Ok,12.0,Culvert(s) (ea),"In Santa Barbara County, at various locations.  Rehabilitate drainage systems and install Transportation Management System (TMS) elements.",SB,34.68797986,-120.15832749999998,26,19,24,In Design,Santa Barbara 154 - R0.000 / 32.8,12 Culvert(s) (ea)
9271,5,Santa Barbara,154,R2.600,,Bridge,Post-Planning,2021/22,8335.0,Yes,512000139.0,1C410,Santa Barbara (SBCAG),PPC,No,Alamo Pintado Ped Bridge,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),"Near Los Olivos, at Alamo Pintado Pedestrian Bridge No. 51-0076Y.  Replace bridge.",SB,34.66786256,-120.11918119999999,26,19,24,In Design,Santa Barbara 154 - R2.600 / ,1 Bridge(s)
14098,5,Santa Barbara,154,R31.800,R32.100,Bridge,Post-Planning,2021/22,13913.0,Yes,516000075.0,1H450,Santa Barbara (SBCAG),PPC,No,Rehab Primavera & La Colina Bridges,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,2.0,Bridge(s),Ok,Ok,Ok,2.0,Bridge(s),"In and near the city of Santa Barbara, from La Colina Road Undercrossing (UC) No. 51-0256 (PM R31.82) to Primavera Road UC No. 51-0257 (PM R32.07).  Upgrade bridge railing and reconstruct abutment for bridge rehabilitation.",SB,34.448305,-119.7601482,26,19,24,In Design,Santa Barbara 154 - R31.800 / R32.100,2 Bridge(s)
13846,5,Santa Barbara,154,R5.800,R6.100,Mobility - Operational Improvements,Post-Planning,2021/22,11980.0, ,516000060.0,1H310,Santa Barbara (SBCAG),PRG,No,154/Baseline-Edison Roundabout,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,10.0,Daily vehicle hour(s) of delay (DVHD),Ok,Ok,Ok,10.0,Daily vehicle hour(s) of delay (DVHD),"In Santa Ynez, from 0.2 mile east to 0.1 mile west of Edison Street/Baseline Avenue.  Construct a roundabout to improve operations and safety.",SB,34.63514992,-120.08224609999999,26,19,24,In Design,Santa Barbara 154 - R5.800 / R6.100,10 Daily vehicle hour(s) of delay (DVHD)
19949,5,Santa Barbara,166,0,8.927,Pavement,Planning,2025/26,19817.0,Yes,519000093.0,1M310,Santa Barbara (SBCAG),TYP,No,Guadalupe to Santa Maria SR 166 CAPM,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,22.578000000000003,Lane mile(s),Ok,Ok,Ok,22.578000000000003,Lane mile(s),"The scope of this planned project is under development in Santa Barbara County on Route 166 with primary work on Pavement.  Project will address 22.6 lane miles of pavement, 2 TMS element(s), and 13 drainage system(s).",SB,34.95756399,-120.57401429999999,28,19,24,In Planning,Santa Barbara 166 - 0 / 8.927,22.578 Lane mile(s)
20910,5,Santa Barbara,166,8.1,,Safety Improvements,Post-Planning,2020/21,1758.0, ,518000122.0,1K100,Santa Barbara (SBCAG),PRG,No,Miller Street Signal Modification,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,25.0,Collision(s) reduced,Ok,Ok,Ok,25.0,Collision(s) reduced,"In Santa Maria, at Miller Street.  Modify traffic signal.",SB,34.95309154,-120.43201119999999,28,19,24,In Design,Santa Barbara 166 - 8.1 / ,25 Collision(s) reduced
9000,5,Santa Barbara,192,15.4,15.6,Bridge,Post-Planning,2019/20,8099.0,Yes,500000514.0,39610,Santa Barbara (SBCAG),PPC,No,Arroyo Paredon Landscape Mitigation Planting,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,0.0,Bridge(s),Ok,Ok,Ok,0.0,Bridge(s),"Near Carpinteria, at Arroyo Parida Creek Bridge No. 51-113.  Environmental mitigation for emergency bridge replacement project EA 1J670.",SB,34.41711172,-119.5463717,26,19,24,In Design,Santa Barbara 192 - 15.4 / 15.6,0 Bridge(s)
19941,5,Santa Barbara,192,R0.019,21.032,Drainage,Planning,2027/28,4275.0,Yes,519000029.0,1K820,Santa Barbara (SBCAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,32.0,Culvert(s) (ea),Ok,Ok,Ok,32.0,Culvert(s) (ea),"The scope of this planned project is under development in Santa Barbara County on Route 192 with primary work on Drainage.  Project will address 1 bridge(s), 6 TMS element(s), and 32 drainage system(s).",SB,34.45129409,-119.76237069999999,26,19,24,Conceptual,Santa Barbara 192 - R0.019 / 21.032,32 Culvert(s) (ea)
19951,5,Santa Barbara,217,0.464,2.989,Pavement,Planning,2027/28,9022.0,Yes,,,Santa Barbara (SBCAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,8.279,Lane mile(s),Ok,Ok,Ok,8.279,Lane mile(s),"The scope of this planned project is under development in Santa Barbara County on Route 217 with primary work on Pavement.  Project will address 8.3 lane miles of pavement, 3 TMS element(s), and 2 drainage system(s).",SB,34.41583206,-119.83725600000001,26,19,24,Conceptual,Santa Barbara 217 - 0.464 / 2.989,8.279 Lane mile(s)
11249,5,Santa Barbara,217,0.9,1.4,Bridge,Post-Planning,2021/22,42318.0,Yes,512000134.0,1C360,Santa Barbara (SBCAG),PPC,No,San Jose Creek Bridge Replacement,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),"Near Goleta, from 0.1 mile south to 0.4 mile north of San Jose Creek Bridge No. 51-0217.  Replace bridge. 
(G13 Contingency)",SB,34.4194342,-119.8315378,26,19,24,In Design,Santa Barbara 217 - 0.9 / 1.4,1 Bridge(s)
20016,5,Santa Barbara,246,9.55,R20.9,Bridge,Planning,2028/29,47722.0,Yes,519000122.0,1M360,Santa Barbara (SBCAG),TYP,Yes,Nickname Required,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),"The scope of this planned project is under development in Santa Barbara County on Route 246 with primary work on Bridge.  Project will address 1 bridge(s), 21.7 lane miles of pavement, 2 TMS element(s), and 10 drainage system(s).",SB,34.63899048,-120.45787309999999,28,19,24,Conceptual,Santa Barbara 246 - 9.55 / R20.9,1 Bridge(s)
20015,5,Santa Barbara,246,30.28,31.385,Bridge,Planning,2026/27,15266.0,Yes,519000148.0,1M420,Santa Barbara (SBCAG),TYP,Yes,Alamo Pintado Replacement Bridge,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),"The scope of this planned project is under development in Santa Barbara County on Route 246 with primary work on Bridge.  Project will address 1 bridge(s), and 3 drainage system(s).",SB,34.59868241,-120.1285554,26,19,24,Conceptual,Santa Barbara 246 - 30.28 / 31.385,1 Bridge(s)
13671,5,Santa Barbara,246,Various,Various,Pavement,Post-Planning,2021/22,16205.0,Yes,516000012.0,1H010,Santa Barbara (SBCAG),PPC,No,Lompoc CAPM,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,9.9,Lane mile(s),Ok,Ok,Ok,9.894,Lane mile(s),"In Lompoc, at combined segment of Route 246 and Route 1, on Route 246, from 0.3 mile west of V Street to H Street (PM 8.3/9.55); also on Route 1, from H Street to 12th Street (PM 19.3/20.6). Upgrade Americans with Disabilities Act (ADA) curb ramps, cold plane pavement and place Hot Mix Asphalt (HMA) pavement.",SB,34.62502145,-120.26537079999999,26,19,24,In Design,Santa Barbara 246 - Various / Various,9.9 Lane mile(s)
22502,5,Santa Barbara,Various,Various,Various,Major Damage - Emergency Opening,Post-Planning,2019/20,513.0, ,519000082.0,1M210,Santa Barbara (SBCAG),PRG,No,PSPS High Priority Signals – South ELB,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,12.0,Location(s),Check,,,,,"In Santa Barbara and San Luis Obispo Counties, on various routes and at various locations.  Remove and install backplates with retro-reflective borders and install pavement markings.",SB,34.7253876,-120.0227966,26,19,24,In Design,Santa Barbara Various - Various / Various,12 Location(s)
16475,5,Santa Barbara,Various,Various,Various,Safety - Collision Reduction,Post-Planning,2020/21,4580.0, ,516000006.0,1G960,Santa Barbara (SBCAG),PPC,No,Pedestrian Signals #2,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,3.0,Collision(s) reduced,Ok,Ok,Ok,3.0,Collision(s) reduced,"In Santa Barbara and San Luis Obispo Counties, on Routes 101, 135, and 246 at various locations.  Install Accessible Pedestrian Signals (APS) push buttons, Countdown Pedestrian Signals (CPS) heads, pedestrian barricades, and crosswalk signage to improve pedestrian and bicycle safety.",SB,34.7253876,-120.0227966,26,19,24,In Design,Santa Barbara Various - Various / Various,3 Collision(s) reduced
19159,5,Santa Cruz,1,8.2,26,Drainage,Post-Planning,2023/24,24021.0,Yes,518000093.0,1J960,Monterey (AMBAG),PRG,No,SCr 1 Roadside Safety,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,42.0,Culvert(s) (ea),Ok,Ok,Ok,42.0,Culvert(s) (ea),"In and near the cities of Capitola and Santa Cruz, from north of Larkin Valley Road Undercrossing to Laguna Road; also in Monterey County (PM R101.53).  Rehabilitate drainage systems, enhance highway worker safety, replace lighting and install Transportation Management System (TMS) elements.",SCR,36.9689839,-121.8709783,34,17,20,In Design,Santa Cruz 1 - 8.2 / 26,42 Culvert(s) (ea)
16590,5,Santa Cruz,1,13.3,,Bridge,Post-Planning,2021/22,7703.0,Yes,516000079.0,1H480,Monterey (AMBAG),PRG,No,Soquel Creek Scour Protection,https://dot.ca.gov/caltrans-near-me/district-5/district-5-current-projects,,District 5 - San Luis Obispo / Santa Barbara,"50 Higuera Street
San Luis Obispo, CA 93401-5415","50 Higuera Street
San Luis Obispo, CA 93401-5415",(805) 549-3111, Info-d5@dot.ca.gov ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),"In Capitola, at Soquel Creek Bridge No. 36-0013.  Place Rock Slope Protection (RSP) to protect bridge foundation.",SCR,36.98333656,-121.95636189999999,34,17,20,In Design,Santa Cruz 1 - 13.3 / ,1 Bridge(s)
